#epoch loss_f loss_bc_u_top loss_bc_u_rest loss_bc_v u_avg u_std v_avg v_std
3674 1.2828e-02 1.4037e-02 2.6464e-02 2.7933e-03 9.2111e-01 5.1933e-02 1.9206e-02 5.4368e-02
3675 1.2956e-02 1.0289e-02 1.5078e-02 2.3923e-03 8.3427e-01 5.7170e-02 -1.1527e-02 4.5543e-02
3676 4.1269e-03 3.1759e-02 1.1384e-02 2.5514e-03 9.7877e-01 4.2080e-02 -3.0526e-02 5.9063e-02
3677 2.0179e-02 3.9822e-03 2.0273e-02 3.5906e-03 1.0619e+00 3.8018e-02 4.1360e-03 6.9096e-02
3678 9.0737e-03 7.4324e-03 2.6130e-02 2.9374e-03 9.1106e-01 5.3070e-02 2.5242e-02 5.6939e-02
3679 1.6479e-02 1.2040e-02 1.4107e-02 2.5304e-03 8.7389e-01 5.3756e-02 8.0618e-04 5.0629e-02
3680 9.5284e-03 1.9978e-02 1.2391e-02 1.7571e-03 1.0301e+00 3.4597e-02 -2.2387e-02 6.5041e-02
3681 1.7329e-02 4.1804e-03 2.3991e-02 3.0202e-03 1.0241e+00 5.4536e-02 -5.6976e-03 7.1552e-02
3682 1.5770e-02 5.5284e-03 2.4283e-02 3.1659e-03 8.6877e-01 6.1833e-02 -3.1939e-03 5.5028e-02
3683 1.0928e-02 2.2131e-02 1.2573e-02 2.5914e-03 8.7462e-01 7.3264e-02 -1.5765e-02 4.7556e-02
3684 1.0926e-02 2.2180e-02 1.1817e-02 2.5837e-03 1.0428e+00 5.0830e-02 2.1442e-04 6.0487e-02
3685 2.2483e-02 6.3570e-03 2.2072e-02 2.8509e-03 1.0330e+00 4.5764e-02 4.5894e-02 7.1017e-02
3686 2.3525e-02 5.1145e-03 2.2858e-02 4.1914e-03 8.6517e-01 5.4812e-02 3.1071e-02 5.6195e-02
3687 1.5509e-02 2.2323e-02 1.3171e-02 2.8676e-03 8.6862e-01 6.1881e-02 -1.5879e-02 5.0782e-02
3688 1.1990e-02 2.2296e-02 1.3922e-02 2.5262e-03 1.0155e+00 4.5264e-02 -2.4887e-02 5.5334e-02
3689 3.3778e-02 4.2261e-03 2.3471e-02 2.9735e-03 1.0012e+00 4.9347e-02 1.5968e-02 5.8770e-02
3690 2.1457e-02 4.1947e-03 2.2072e-02 2.5578e-03 8.9669e-01 5.8584e-02 3.0754e-02 5.4830e-02
3691 2.6107e-02 1.5350e-02 1.4814e-02 2.9572e-03 8.8513e-01 5.4879e-02 -4.4286e-03 5.4494e-02
3692 1.1517e-02 1.7435e-02 1.3959e-02 2.2419e-03 1.0152e+00 4.5053e-02 -2.4213e-02 6.3785e-02
3693 3.6399e-02 4.1584e-03 2.2843e-02 2.9156e-03 1.0263e+00 4.7316e-02 5.0427e-03 6.9816e-02
3694 1.0247e-02 4.8142e-03 2.4581e-02 2.8743e-03 9.0842e-01 5.9150e-02 2.7240e-02 6.3697e-02
3695 2.8754e-02 1.3196e-02 1.6283e-02 2.9451e-03 8.4334e-01 5.4181e-02 6.6272e-03 5.6775e-02
3696 3.7080e-03 2.8538e-02 1.2625e-02 2.1063e-03 9.7420e-01 3.8194e-02 -1.8291e-02 6.8687e-02
3697 2.6166e-02 3.9069e-03 2.0843e-02 2.7506e-03 1.0830e+00 2.7249e-02 -6.2585e-03 7.8673e-02
3698 6.0102e-03 9.9993e-03 3.1029e-02 3.0780e-03 9.4457e-01 4.8872e-02 1.7713e-02 6.7005e-02
3699 2.1546e-02 6.9904e-03 1.9063e-02 2.5448e-03 8.3130e-01 6.4580e-02 1.1751e-02 4.8253e-02
3700 9.1808e-03 3.3600e-02 1.1876e-02 1.8404e-03 9.0617e-01 5.7562e-02 -1.5253e-02 5.2209e-02
3701 1.0882e-02 1.3478e-02 1.6516e-02 2.6572e-03 1.0585e+00 3.3461e-02 -1.9059e-02 6.9272e-02
3702 1.9286e-02 6.7183e-03 2.9918e-02 3.7630e-03 1.0162e+00 4.2320e-02 1.3647e-02 7.3801e-02
3703 1.2552e-02 3.9754e-03 2.5781e-02 3.4017e-03 8.6162e-01 5.6786e-02 2.1157e-02 5.9077e-02
3704 1.6072e-02 2.3482e-02 1.3575e-02 2.8069e-03 8.5077e-01 5.9727e-02 1.8997e-04 5.3035e-02
3705 6.2573e-03 2.6895e-02 1.2595e-02 2.0317e-03 1.0263e+00 3.8903e-02 -1.9306e-02 6.2610e-02
3706 2.1759e-02 4.1911e-03 2.4240e-02 2.4476e-03 1.0671e+00 3.8216e-02 -1.0106e-02 7.0068e-02
3707 6.1531e-03 8.1562e-03 2.9671e-02 2.8760e-03 9.1352e-01 5.3470e-02 7.8768e-03 6.5475e-02
3708 1.6116e-02 1.1707e-02 1.7671e-02 2.8948e-03 8.3832e-01 6.0757e-02 2.9720e-03 5.7621e-02
3709 6.3465e-03 3.0835e-02 1.2673e-02 2.5985e-03 9.4532e-01 5.8313e-02 -4.6810e-03 6.3697e-02
3710 1.3377e-02 7.8935e-03 1.7914e-02 2.6589e-03 1.0780e+00 4.0503e-02 9.5464e-03 7.2889e-02
3711 9.6913e-03 9.9079e-03 2.9225e-02 2.9180e-03 9.9987e-01 4.5931e-02 2.4688e-02 7.0145e-02
3712 1.1125e-02 3.8903e-03 2.3954e-02 2.7908e-03 8.5794e-01 5.4475e-02 2.1589e-02 5.8678e-02
3713 7.2225e-03 2.4270e-02 1.4244e-02 2.1666e-03 8.6743e-01 4.9631e-02 6.5652e-04 5.9739e-02
3714 4.2640e-03 2.1251e-02 1.4783e-02 2.0257e-03 1.0256e+00 3.1934e-02 -1.4716e-02 7.2859e-02
3715 1.4316e-02 3.7249e-03 2.5397e-02 2.7553e-03 1.0651e+00 3.2663e-02 -5.0940e-03 7.9408e-02
3716 5.5025e-03 7.4940e-03 2.8074e-02 3.0008e-03 9.0966e-01 5.4920e-02 1.3054e-02 6.7524e-02
3717 1.1945e-02 1.2480e-02 1.5679e-02 2.4424e-03 8.4429e-01 6.1868e-02 1.1391e-02 5.9373e-02
3718 4.7223e-03 2.9053e-02 1.1682e-02 2.0470e-03 9.6945e-01 4.7801e-02 -3.0842e-03 7.3014e-02
3719 1.1287e-02 4.8156e-03 1.8264e-02 2.7326e-03 1.0838e+00 4.1552e-02 -3.9298e-03 8.8258e-02
3720 7.5411e-03 1.0919e-02 2.7161e-02 3.7111e-03 9.5343e-01 6.1320e-02 -2.9474e-03 7.8013e-02
3721 1.0300e-02 7.3308e-03 1.6831e-02 2.9240e-03 8.4104e-01 7.4257e-02 -6.9821e-05 6.2146e-02
3722 6.2695e-03 3.1676e-02 1.0565e-02 2.2298e-03 9.0778e-01 6.2978e-02 -1.8925e-03 6.4722e-02
3723 4.2141e-03 1.3721e-02 1.4113e-02 2.5203e-03 1.0756e+00 3.6172e-02 1.6863e-03 7.7259e-02
3724 1.2400e-02 9.2015e-03 2.6635e-02 3.2418e-03 1.0327e+00 4.4794e-02 1.4802e-02 7.7675e-02
3725 6.8329e-03 4.9555e-03 2.2647e-02 3.0707e-03 8.7154e-01 6.6504e-02 1.7571e-02 6.3457e-02
3726 1.0195e-02 2.1966e-02 1.2026e-02 2.3488e-03 8.5921e-01 6.7942e-02 6.3519e-03 6.0734e-02
3727 4.4986e-03 2.5443e-02 1.1403e-02 2.1042e-03 1.0238e+00 4.2328e-02 9.9531e-04 7.6088e-02
3728 1.2947e-02 4.2145e-03 2.1275e-02 3.0411e-03 1.0818e+00 4.1848e-02 1.2639e-02 8.3659e-02
3729 8.3753e-03 1.0586e-02 2.5961e-02 3.5152e-03 8.9362e-01 6.4237e-02 7.9340e-03 6.7609e-02
3730 8.4871e-03 1.6576e-02 1.2956e-02 2.5079e-03 8.2531e-01 7.4905e-02 -6.7432e-03 5.9244e-02
3731 5.7190e-03 3.6975e-02 9.9225e-03 2.0352e-03 9.6472e-01 5.6760e-02 -1.6874e-02 6.9294e-02
3732 8.2010e-03 6.0116e-03 1.7698e-02 2.6919e-03 1.1077e+00 3.5006e-02 -4.0470e-03 7.8307e-02
3733 8.2652e-03 1.5147e-02 2.9503e-02 3.2605e-03 9.6922e-01 5.3986e-02 1.1608e-02 7.0583e-02
3734 9.1526e-03 5.3940e-03 1.8086e-02 2.7482e-03 8.2819e-01 6.6437e-02 5.8051e-03 5.8705e-02
3735 6.1889e-03 3.4792e-02 9.9740e-03 2.0632e-03 8.9611e-01 6.4842e-02 -1.0738e-02 6.7361e-02
3736 7.7106e-03 1.6183e-02 1.3058e-02 2.3437e-03 1.0792e+00 3.7977e-02 -8.7295e-03 8.1260e-02
3737 7.1525e-03 9.8632e-03 2.5647e-02 3.2645e-03 1.0557e+00 4.3479e-02 6.2098e-03 8.0120e-02
3738 1.1921e-02 6.9762e-03 2.3638e-02 3.1860e-03 8.5538e-01 6.4114e-02 1.0603e-03 6.2614e-02
3739 4.0119e-03 2.6018e-02 1.1323e-02 2.1249e-03 8.3584e-01 6.8432e-02 -1.7287e-02 6.3754e-02
3740 6.3968e-03 3.2568e-02 1.0712e-02 2.1374e-03 1.0146e+00 4.6445e-02 -2.4159e-02 8.0033e-02
3741 6.4985e-03 4.1981e-03 2.1201e-02 3.1294e-03 1.1101e+00 3.6162e-02 -5.0361e-03 8.3779e-02
3742 9.4325e-03 1.5744e-02 2.8486e-02 3.2956e-03 9.0304e-01 5.9771e-02 7.0408e-03 6.2711e-02
3743 4.9416e-03 1.4170e-02 1.3410e-02 2.3256e-03 8.1181e-01 6.8689e-02 3.7018e-03 5.2985e-02
3744 4.1955e-03 4.0934e-02 9.1177e-03 1.9754e-03 9.4933e-01 5.8909e-02 -7.0334e-03 7.0471e-02
3745 7.4381e-03 7.5046e-03 1.6286e-02 2.6329e-03 1.1090e+00 3.3576e-02 -2.0893e-03 8.5928e-02
3746 5.0397e-03 1.5331e-02 2.8583e-02 3.5457e-03 9.9916e-01 4.7771e-02 5.8873e-03 7.5204e-02
3747 1.0286e-02 3.9841e-03 1.9585e-02 2.8533e-03 8.3526e-01 6.2044e-02 -8.2018e-04 5.6841e-02
3748 3.4388e-03 3.1918e-02 1.0582e-02 1.9796e-03 8.7318e-01 5.8159e-02 -1.6379e-02 6.1517e-02
3749 7.1162e-03 2.0595e-02 1.2358e-02 2.2843e-03 1.0508e+00 3.8291e-02 -1.9467e-02 7.9103e-02
3750 1.0532e-02 6.0582e-03 2.3198e-02 3.1499e-03 1.0692e+00 4.4600e-02 -2.1055e-03 8.4243e-02
3751 1.9479e-02 8.7953e-03 2.3267e-02 3.2562e-03 8.6817e-01 6.4312e-02 3.4365e-03 6.3688e-02
3752 5.3792e-03 2.2537e-02 1.1191e-02 2.2848e-03 8.2784e-01 6.5717e-02 -5.4478e-03 5.7385e-02
3753 7.0584e-03 3.4844e-02 9.7068e-03 2.1463e-03 9.9207e-01 4.6338e-02 -1.1247e-02 7.5055e-02
3754 1.8783e-02 3.9094e-03 1.9510e-02 3.1254e-03 1.0734e+00 4.2482e-02 8.0341e-04 8.2668e-02
3755 1.3421e-02 9.2743e-03 2.5384e-02 3.2378e-03 9.3895e-01 5.6962e-02 3.0915e-03 6.7314e-02
3756 1.5099e-02 8.3473e-03 1.5342e-02 2.2492e-03 8.3489e-01 6.1872e-02 -9.5976e-03 5.4343e-02
3757 6.8086e-03 3.2038e-02 1.0679e-02 1.7130e-03 9.2429e-01 4.9111e-02 -2.4385e-02 6.2867e-02
3758 1.3389e-02 9.5703e-03 1.6442e-02 2.6243e-03 1.0608e+00 3.8101e-02 -2.0827e-02 7.4974e-02
3759 1.1130e-02 7.1980e-03 2.5939e-02 3.3158e-03 1.0241e+00 5.0944e-02 1.9452e-03 7.4319e-02
3760 1.5367e-02 4.9138e-03 2.0171e-02 2.9801e-03 8.7727e-01 6.6630e-02 1.1974e-02 6.1259e-02
3761 9.5929e-03 2.0553e-02 1.1357e-02 2.2202e-03 8.7941e-01 5.6696e-02 4.0734e-03 6.5214e-02
3762 9.8685e-03 1.8919e-02 1.2828e-02 2.1183e-03 1.0042e+00 3.8079e-02 -2.2750e-03 7.5665e-02
3763 1.0540e-02 3.3186e-03 2.1994e-02 2.8062e-03 1.0504e+00 4.0158e-02 4.4153e-03 7.7979e-02
3764 6.8885e-03 6.1570e-03 2.3713e-02 3.1394e-03 9.5172e-01 5.8061e-02 1.1310e-02 6.9455e-02
3765 1.1943e-02 7.1155e-03 1.5315e-02 2.8645e-03 8.7995e-01 6.0785e-02 8.9137e-03 6.4192e-02
3766 4.0348e-03 1.9231e-02 1.2270e-02 2.6085e-03 9.4074e-01 4.7505e-02 2.8983e-03 7.2812e-02
3767 6.3174e-03 7.2576e-03 1.6565e-02 2.7664e-03 1.0391e+00 3.8373e-02 5.6719e-03 8.0644e-02
3768 6.9103e-03 5.0013e-03 2.3306e-02 3.0580e-03 1.0060e+00 5.0083e-02 1.6245e-02 7.7549e-02
3769 5.2805e-03 4.2552e-03 1.9014e-02 2.8965e-03 9.1046e-01 6.3499e-02 2.2586e-02 6.7804e-02
3770 6.0822e-03 1.3247e-02 1.2709e-02 2.6193e-03 9.0479e-01 5.8631e-02 1.8540e-02 6.9481e-02
3771 3.2292e-03 1.3718e-02 1.2741e-02 2.8477e-03 9.9580e-01 4.4716e-02 1.1377e-02 8.2493e-02
3772 6.0151e-03 3.7333e-03 1.8341e-02 3.5355e-03 1.0404e+00 4.1214e-02 1.6360e-02 8.9036e-02
3773 3.3892e-03 5.2664e-03 2.1054e-02 3.9434e-03 9.4880e-01 5.6661e-02 2.5721e-02 7.5661e-02
3774 4.7277e-03 7.2319e-03 1.4466e-02 3.2285e-03 9.0163e-01 6.0568e-02 2.8365e-02 6.3790e-02
3775 3.4357e-03 1.4526e-02 1.2109e-02 2.5851e-03 9.7357e-01 4.8860e-02 1.9642e-02 6.9254e-02
3776 5.8991e-03 4.6735e-03 1.6582e-02 2.7083e-03 1.0247e+00 4.3803e-02 9.9122e-03 7.9792e-02
3777 3.6735e-03 4.3586e-03 1.9840e-02 3.1700e-03 9.6892e-01 5.9025e-02 1.0127e-02 8.0879e-02
3778 4.9604e-03 5.8998e-03 1.4896e-02 3.1647e-03 9.2424e-01 6.7926e-02 2.1004e-02 7.4509e-02
3779 5.5475e-03 1.1554e-02 1.1559e-02 3.0001e-03 9.7884e-01 5.2727e-02 2.7274e-02 8.0140e-02
3780 4.1667e-03 4.7309e-03 1.4627e-02 3.5816e-03 1.0164e+00 4.9546e-02 2.3829e-02 8.4530e-02
3781 5.8289e-03 4.4415e-03 1.7598e-02 3.7364e-03 9.5132e-01 5.8005e-02 1.2182e-02 7.6813e-02
3782 2.6660e-03 7.0750e-03 1.3208e-02 2.8830e-03 9.3150e-01 6.1356e-02 5.7699e-03 7.3576e-02
3783 6.8569e-03 9.7044e-03 1.1938e-02 2.5730e-03 1.0014e+00 4.7040e-02 6.5091e-03 8.1956e-02
3784 4.2618e-03 3.8577e-03 1.6449e-02 3.1799e-03 9.9406e-01 4.9365e-02 1.3811e-02 8.2110e-02
3785 5.1244e-03 4.0443e-03 1.5729e-02 3.3825e-03 9.3620e-01 6.2742e-02 2.0922e-02 7.5308e-02
3786 3.5610e-03 9.2300e-03 1.1421e-02 3.0687e-03 9.5267e-01 6.0785e-02 2.3741e-02 7.8391e-02
3787 6.1000e-03 7.2424e-03 1.1909e-02 3.1336e-03 1.0163e+00 4.4786e-02 1.9738e-02 8.9127e-02
3788 5.3834e-03 3.9848e-03 1.6923e-02 3.8076e-03 9.5928e-01 4.9096e-02 9.0125e-03 7.8969e-02
3789 5.2726e-03 5.5069e-03 1.4231e-02 3.3185e-03 9.3061e-01 5.7458e-02 8.4485e-03 6.9212e-02
3790 4.1250e-03 9.3815e-03 1.1885e-02 2.8619e-03 9.8194e-01 5.0895e-02 1.3343e-02 7.3363e-02
3791 8.0574e-03 4.4285e-03 1.4071e-02 2.8501e-03 9.9699e-01 4.3032e-02 1.9218e-02 7.8417e-02
3792 5.4014e-03 3.5082e-03 1.5818e-02 3.1814e-03 9.4852e-01 4.8711e-02 1.6467e-02 7.5682e-02
3793 6.0493e-03 6.4115e-03 1.3067e-02 3.0231e-03 9.4385e-01 5.4915e-02 1.1531e-02 7.5076e-02
3794 4.7091e-03 7.4734e-03 1.1754e-02 2.9649e-03 1.0067e+00 4.7489e-02 1.0291e-02 8.4497e-02
3795 8.4252e-03 3.9295e-03 1.5021e-02 3.4574e-03 9.6765e-01 4.9036e-02 8.4909e-03 7.9895e-02
3796 4.4575e-03 4.9405e-03 1.4122e-02 3.3025e-03 9.3033e-01 5.2337e-02 9.0602e-03 7.2561e-02
3797 6.1082e-03 8.8934e-03 1.1933e-02 2.9727e-03 9.7284e-01 5.3301e-02 1.1606e-02 7.4996e-02
3798 5.0026e-03 5.0227e-03 1.3003e-02 3.0112e-03 1.0226e+00 4.7494e-02 1.0394e-02 8.0738e-02
3799 9.1012e-03 4.4663e-03 1.6130e-02 3.3055e-03 9.3009e-01 5.4767e-02 3.2886e-03 6.7796e-02
3800 5.0179e-03 9.1595e-03 1.2088e-02 2.8009e-03 9.1495e-01 5.8415e-02 2.4881e-03 6.5036e-02
3801 7.2050e-03 1.1825e-02 1.0931e-02 2.8021e-03 9.9517e-01 5.3715e-02 1.1199e-02 7.6186e-02
3802 5.7081e-03 4.4251e-03 1.3991e-02 3.0686e-03 1.0239e+00 4.4272e-02 1.9178e-02 8.1537e-02
3803 7.0769e-03 4.2486e-03 1.6158e-02 3.4112e-03 9.2436e-01 4.9753e-02 1.2206e-02 6.7895e-02
3804 7.0600e-03 9.4827e-03 1.2042e-02 2.5903e-03 9.0931e-01 5.5873e-02 2.4608e-03 6.3543e-02
3805 5.3989e-03 1.2514e-02 1.1048e-02 2.4769e-03 1.0024e+00 5.2626e-02 1.8812e-03 7.4932e-02
3806 5.6735e-03 4.3073e-03 1.4606e-02 2.9963e-03 1.0269e+00 5.0511e-02 8.2107e-03 8.0847e-02
3807 6.4473e-03 4.9413e-03 1.5736e-02 3.3261e-03 9.2898e-01 5.7738e-02 5.0133e-03 6.9807e-02
3808 5.1458e-03 9.6104e-03 1.1410e-02 2.7418e-03 9.2078e-01 5.9556e-02 2.3143e-03 6.7312e-02
3809 5.0137e-03 1.1008e-02 1.1004e-02 2.6857e-03 1.0092e+00 5.0680e-02 8.8079e-03 7.8350e-02
3810 5.3830e-03 4.2289e-03 1.4796e-02 3.1859e-03 1.0149e+00 5.0272e-02 1.3866e-02 8.1705e-02
3811 5.5076e-03 4.3651e-03 1.5012e-02 3.3773e-03 9.1804e-01 6.1918e-02 3.9782e-03 6.9342e-02
3812 6.1416e-03 1.1711e-02 1.0489e-02 2.6886e-03 9.3671e-01 6.1411e-02 -2.4779e-03 6.9708e-02
3813 5.1628e-03 9.0023e-03 1.1264e-02 2.7548e-03 1.0213e+00 4.9674e-02 7.7298e-03 7.7947e-02
3814 7.4161e-03 4.5484e-03 1.5271e-02 3.0724e-03 9.8480e-01 5.0435e-02 2.0541e-02 7.5468e-02
3815 5.0300e-03 4.2848e-03 1.3714e-02 3.0806e-03 9.1829e-01 5.4274e-02 1.4892e-02 6.9148e-02
3816 5.4119e-03 1.0838e-02 1.0881e-02 2.6707e-03 9.6447e-01 5.1898e-02 2.9948e-03 7.5483e-02
3817 4.0656e-03 5.3719e-03 1.3005e-02 3.0237e-03 1.0294e+00 4.5065e-02 9.7488e-03 8.3133e-02
3818 7.0706e-03 4.6004e-03 1.5643e-02 3.4908e-03 9.4868e-01 5.4198e-02 1.5385e-02 7.2129e-02
3819 3.0772e-03 6.8888e-03 1.1767e-02 2.8187e-03 9.1751e-01 5.7275e-02 1.1484e-02 6.8448e-02
3820 5.0874e-03 1.1256e-02 1.0473e-02 2.4905e-03 9.9328e-01 4.8274e-02 4.3371e-03 7.8053e-02
3821 3.5712e-03 3.9054e-03 1.4186e-02 2.9618e-03 1.0228e+00 4.5979e-02 9.2028e-03 8.1797e-02
3822 6.3709e-03 4.3133e-03 1.5371e-02 3.3021e-03 9.1994e-01 5.6710e-02 1.4456e-02 6.8235e-02
3823 3.2273e-03 1.0809e-02 1.0362e-02 2.7902e-03 9.3257e-01 5.6373e-02 1.3229e-02 6.9792e-02
3824 5.0780e-03 8.9648e-03 1.0969e-02 2.8874e-03 1.0238e+00 4.4896e-02 1.3168e-02 8.1204e-02
3825 4.1484e-03 4.2559e-03 1.5330e-02 3.3794e-03 1.0002e+00 4.7236e-02 1.5161e-02 7.6825e-02
3826 5.4681e-03 3.8092e-03 1.4015e-02 3.1334e-03 9.1765e-01 5.5399e-02 1.1420e-02 6.5443e-02
3827 3.1313e-03 1.1034e-02 1.0366e-02 2.5825e-03 9.4987e-01 5.3206e-02 4.6836e-03 7.0455e-02
3828 5.1011e-03 6.6658e-03 1.1783e-02 2.8107e-03 1.0211e+00 4.4420e-02 5.2355e-03 8.1280e-02
3829 3.9997e-03 4.0908e-03 1.5167e-02 3.2804e-03 9.7361e-01 4.8615e-02 1.6411e-02 7.7247e-02
3830 5.0460e-03 4.5140e-03 1.2689e-02 3.0932e-03 9.2638e-01 5.4397e-02 2.0740e-02 7.0734e-02
3831 3.2516e-03 9.5994e-03 1.0549e-02 2.8455e-03 9.7764e-01 4.9556e-02 1.3723e-02 7.6422e-02
3832 4.4573e-03 4.4053e-03 1.2995e-02 3.2177e-03 1.0149e+00 4.5444e-02 9.5220e-03 8.0476e-02
3833 3.8307e-03 3.9171e-03 1.4471e-02 3.3717e-03 9.5922e-01 5.0193e-02 8.0639e-03 7.3063e-02
3834 4.2234e-03 5.5638e-03 1.2059e-02 2.8454e-03 9.3464e-01 5.3461e-02 1.1982e-02 6.9458e-02
3835 3.3496e-03 8.3830e-03 1.0823e-02 2.6163e-03 9.9298e-01 4.7355e-02 1.0892e-02 7.7114e-02
3836 4.0908e-03 3.8090e-03 1.3452e-02 3.0812e-03 1.0000e+00 4.7270e-02 1.2629e-02 8.0378e-02
3837 3.5767e-03 3.7883e-03 1.3512e-02 3.3204e-03 9.4196e-01 5.4393e-02 1.4692e-02 7.4722e-02
3838 3.1595e-03 7.5947e-03 1.0705e-02 3.0366e-03 9.6222e-01 5.3322e-02 1.6153e-02 7.7402e-02
3839 2.9672e-03 5.6222e-03 1.1545e-02 3.2211e-03 1.0127e+00 4.6462e-02 1.4394e-02 8.1507e-02
3840 3.2476e-03 3.9133e-03 1.3842e-02 3.4477e-03 9.6867e-01 5.0580e-02 1.4598e-02 7.4587e-02
3841 3.5467e-03 4.9372e-03 1.1783e-02 3.0282e-03 9.3794e-01 5.3543e-02 1.7256e-02 7.3157e-02
3842 2.4040e-03 7.9645e-03 1.0370e-02 2.9452e-03 9.8816e-01 4.6962e-02 1.2464e-02 7.9896e-02
3843 3.0523e-03 3.8385e-03 1.2751e-02 3.2762e-03 1.0045e+00 4.5364e-02 1.4488e-02 8.0689e-02
3844 2.9674e-03 3.6568e-03 1.3331e-02 3.3872e-03 9.4818e-01 5.2152e-02 2.1905e-02 7.4883e-02
3845 2.3521e-03 6.6969e-03 1.0607e-02 3.2114e-03 9.5004e-01 5.2586e-02 1.9489e-02 7.4929e-02
3846 2.7823e-03 6.5580e-03 1.0650e-02 3.1399e-03 1.0083e+00 4.4587e-02 8.1927e-03 8.0119e-02
3847 3.0913e-03 3.6529e-03 1.3773e-02 3.3296e-03 9.7740e-01 4.8350e-02 1.5474e-02 7.5290e-02
3848 3.2426e-03 4.2884e-03 1.1779e-02 3.0950e-03 9.4829e-01 5.1251e-02 1.6549e-02 7.4494e-02
3849 2.9392e-03 6.6010e-03 1.0792e-02 3.1290e-03 9.6679e-01 5.1470e-02 1.3539e-02 7.5836e-02
3850 5.0927e-03 5.1172e-03 1.1041e-02 3.1128e-03 1.0173e+00 4.5544e-02 6.2332e-03 8.1811e-02
3851 8.7251e-03 4.0212e-03 1.4573e-02 3.5182e-03 9.2532e-01 5.7902e-02 1.7641e-02 6.4313e-02
3852 8.8107e-03 1.0102e-02 9.2671e-03 2.7695e-03 9.5755e-01 4.9617e-02 7.5041e-03 6.9046e-02
3853 4.9030e-03 5.6383e-03 1.2112e-02 3.1395e-03 1.0068e+00 3.9633e-02 1.5356e-03 7.0140e-02
3854 3.4152e-03 3.2995e-03 1.5140e-02 3.2633e-03 9.6948e-01 4.3412e-02 1.3204e-02 6.4760e-02
3855 5.5046e-03 4.3169e-03 1.2656e-02 2.8502e-03 9.5750e-01 4.3241e-02 1.7298e-02 6.9503e-02
3856 4.4840e-03 5.1281e-03 1.2675e-02 3.0156e-03 9.7094e-01 4.3894e-02 8.2947e-03 7.0725e-02
3857 3.3651e-03 4.2697e-03 1.2802e-02 2.9401e-03 9.9234e-01 4.5371e-02 9.9671e-03 7.5996e-02
3858 5.4420e-03 3.6542e-03 1.2848e-02 3.1669e-03 9.7166e-01 5.1173e-02 9.4984e-03 7.6720e-02
3859 6.2713e-03 4.8432e-03 1.2478e-02 3.2123e-03 9.4162e-01 5.5542e-02 7.1078e-03 6.7102e-02
3860 5.4788e-03 7.7419e-03 1.0335e-02 2.8125e-03 9.9611e-01 4.9953e-02 1.5255e-02 7.4998e-02
3861 6.4929e-03 4.0149e-03 1.2397e-02 3.3174e-03 9.9210e-01 4.4418e-02 1.5229e-02 7.6059e-02
3862 5.6838e-03 3.6302e-03 1.4126e-02 3.3659e-03 9.3006e-01 5.1325e-02 1.2719e-02 6.7194e-02
3863 3.9995e-03 8.7975e-03 1.0719e-02 2.9881e-03 9.6764e-01 5.3285e-02 1.8329e-02 7.1221e-02
3864 7.2251e-03 5.2971e-03 1.1496e-02 3.1212e-03 1.0266e+00 3.9446e-02 1.6827e-02 7.7526e-02
3865 6.9469e-03 4.0706e-03 1.6063e-02 3.3516e-03 9.2683e-01 5.0542e-02 1.7541e-02 6.7001e-02
3866 3.0404e-03 9.1587e-03 1.0345e-02 2.7977e-03 9.3235e-01 5.5548e-02 1.3820e-02 6.7261e-02
3867 8.1797e-03 8.8756e-03 9.6546e-03 2.8905e-03 1.0551e+00 4.5387e-02 5.5936e-03 8.6334e-02
3868 9.3845e-03 7.0011e-03 1.7506e-02 4.0864e-03 9.1907e-01 5.7944e-02 8.4658e-04 6.3654e-02
3869 5.4674e-03 1.1081e-02 1.0136e-02 2.9355e-03 8.9235e-01 7.2570e-02 1.3857e-02 5.3995e-02
3870 9.5032e-03 1.7863e-02 8.1053e-03 2.5510e-03 1.0437e+00 3.8822e-02 1.9409e-02 7.5319e-02
3871 8.0823e-03 5.2604e-03 1.6656e-02 3.4928e-03 9.9189e-01 4.0625e-02 1.4260e-02 7.0266e-02
3872 1.2062e-02 3.4032e-03 1.5984e-02 2.9382e-03 8.7232e-01 5.4491e-02 2.7194e-03 5.1258e-02
3873 8.9380e-03 2.0347e-02 9.5595e-03 2.3931e-03 9.4988e-01 5.0976e-02 7.9707e-03 5.9619e-02
3874 9.1771e-03 6.5066e-03 1.2155e-02 2.7927e-03 1.0814e+00 3.4709e-02 1.9648e-02 8.2677e-02
3875 1.6581e-02 9.9454e-03 2.0205e-02 4.1033e-03 8.9577e-01 5.0798e-02 -9.2640e-03 5.4672e-02
3876 1.4066e-02 1.4640e-02 1.1432e-02 2.3749e-03 8.2839e-01 6.4375e-02 -1.1305e-02 3.8362e-02
3877 8.2099e-03 3.4455e-02 8.4248e-03 1.9401e-03 9.9827e-01 4.3270e-02 -1.3063e-03 5.2589e-02
3878 1.1600e-02 3.5877e-03 1.7205e-02 2.2493e-03 1.0807e+00 2.7593e-02 1.2046e-02 6.6572e-02
3879 8.4477e-03 9.4925e-03 2.4416e-02 3.2329e-03 9.2430e-01 5.0517e-02 1.4085e-02 5.9094e-02
3880 1.4140e-02 9.6221e-03 1.3227e-02 3.4419e-03 8.5896e-01 6.7194e-02 1.0501e-03 4.5131e-02
